username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
G_XCON;2018-12-29 07:27;70;137;"South Africa is full of gold,silver, coal,chrome,coal,platinum,uranium, diamonds, iron ore , we have lots of fertile land,we have lots of natural stones like marble,granite & slate,how can we still be told that we are not a wealthy country , can this lie remain in 2018, SA is rich";;;;"1078960625773105152";https://twitter.com/G_XCON/status/1078960625773105152
prakasharige;2018-12-27 07:39;288;395;"1 Week Back Govt of India లెటర్ రాసింది AP Govt కు - కడపలో దొరికే Iron ore నిల్వలమీద మాకు Survey Report submit చెయ్యండి మేము కేంద్ర నిధులతో AP లో Steel Plant స్థాపనకు మా పూర్తి సహకారము అందిస్తాము అని. కానీ ఆ సమాచారం కేంద్రముకు ఇవ్వకుండా ఇప్పుడు హడావిడిగా మేమే కడతాం అని శంకుస్థాపన pic.twitter.com/A8gsbkTPOJ";;;;"1078238854199402496";https://twitter.com/prakasharige/status/1078238854199402496
DebitorLPupdate;2018-12-25 13:03;0;1;"1 Iron Ore = 3 Iron Ingots | Industrial Foregoing | Minecraft Mod: http:// youtu.be/-NUTNSWtX_0?a über @YouTube";;@YouTube;;"1077595819556126721";https://twitter.com/DebitorLPupdate/status/1077595819556126721
PDChina;2018-12-25 02:29;24;82;"China will adjust import and export duties starting 2019, Ministry of Finance said Monday. Over 700 items of imported products will be subjected to temporary import tariff rates while export tariffs on products including fertilizers and iron ore will be scrapped pic.twitter.com/0NP5W90W8U";;;;"1077436022676381696";https://twitter.com/PDChina/status/1077436022676381696
ZIOC_2018;2018-12-24 13:05;22;36;"To ALL #ZIOC shareholders. May you have a very merry XMAS and and HAPPY NEW YEAR. News is coming. Only 3 working days left till year end. And then we have 2019 to look forward to. Ho Ho Ho oh and to @Zanaga_ Iron_Ore also. Good tidings most welcome. #glencore #ironore";;@Zanaga_;#ZIOC #glencore #ironore;"1077233751770480640";https://twitter.com/ZIOC_2018/status/1077233751770480640
LiveSquawk;2018-12-23 23:53;24;19;"China Finance Ministry Says Will Adjust Import And Export Tariffs On Some Products From Jan 1, 2019 China Finance Ministry Says Will Not Levy Export Tariffs On 94 Items, Including Fertiliser, Iron Ore";;;;"1077034604295540736";https://twitter.com/LiveSquawk/status/1077034604295540736
YaseerAraphart;2018-12-23 08:46;465;215;"Hello Twtter Fam,my name is Yasir Arfat i do Mining Exploitation”extraction of minerals nd metals“raw materials lyk Iron ore ,un extractd gold,manganese,Cu.We currently hv lyk300tons of iron ore nd 300tons of mangnse.We nid buyers preferably frm Any country.God bless u as u RT pic.twitter.com/OTI9A9PoFN";;;;"1076806261033844736";https://twitter.com/YaseerAraphart/status/1076806261033844736
MinorMinerLSE;2018-12-23 06:24;13;29;"'...(CapEx) on expansion options delivering fast payback'. #Glencore 's Glasenberg, Dec 2018. #ZIOC , their JV partners on the giant and high grade #Zanaga iron ore mine, are set to announce details of the Early Production Plan (EPP) before 2018 is out. @Zanaga_ Iron_Ore https:// twitter.com/MinorMinerLSE/ status/1076769247907450880 …";;@Zanaga_;#Glencore #ZIOC #Zanaga;"1076770428910256128";https://twitter.com/MinorMinerLSE/status/1076770428910256128
MinorMinerLSE;2018-12-23 06:19;14;30;"#Glencore and #ZIOC in JV on the giant #Zanaga #ironore mine (5th largest and high grade). News due with days on Early Production Plan @Zanaga_ Iron_Ore stahttps://www.miningmx.com/news/markets/35331-glencore-presses-button-on-increased-project-capex-as-metal-inventories-dwindle/ pic.twitter.com/oBlXEe0Sn0";;@Zanaga_;#Glencore #ZIOC #Zanaga #ironore;"1076769247907450880";https://twitter.com/MinorMinerLSE/status/1076769247907450880
eNCA;2018-12-23 02:32;18;35;"Construction workers have broken ground at the site of Nigeria's first gold refinery in the south-western state of Ogun. Nigeria has largely untapped deposits of 44 minerals, including gold, iron ore , coal, tin and zinc. #MorningNewsToday Courtesy #DStv403 pic.twitter.com/ZM1It7BWqA";;;#MorningNewsToday #DStv403;"1076712161114767365";https://twitter.com/eNCA/status/1076712161114767365
alisonmahedy;2018-12-21 22:30;11;68;""We will delver a surplus in the first year and every year after that" Joe Hockey. Tell the truth, the surplus will occur off the back of a rise in the price of iron ore , not a damn thing you and your gov't have done.";;;;"1076288917823938560";https://twitter.com/alisonmahedy/status/1076288917823938560
AupolNews;2018-12-21 04:10;18;12;"Coal to overtake iron ore as most valuable export http:// bit.ly/2Cqkexc";;;;"1076011892546646016";https://twitter.com/AupolNews/status/1076011892546646016
BNW_Ben;2018-12-20 16:40;28;35;"Australia’s highest-value mineral export for this year was coal. It overtook iron ore for the first time in a long time - through a period of massive renewables growth. We need all clean energy options to turn that massive carbon ship around #nuclear #Repeal140A";;;#nuclear #Repeal140A;"1075838306422648832";https://twitter.com/BNW_Ben/status/1075838306422648832
KWAKU101;2018-12-19 17:24;73;514;"One cannot mentor iron ore into gold; you were always gold! https:// twitter.com/OtiAdjei/statu s/1075472012380921856 …";;;;"1075486938654785541";https://twitter.com/KWAKU101/status/1075486938654785541
KhayaJames;2018-12-18 17:33;33;30;"#DRC have 80% of the world’s coltan, World's 2nd-largest river, the Congo, It sits on $24 trillion worth of natural resources, 3,2 trillion cubic feet of natural gas...theres iron ore , gold, platinum and uranium. Africa's Great War claimed over 5 million ppl. #ComplexAffair";;;#DRC #ComplexAffair;"1075126944340029440";https://twitter.com/KhayaJames/status/1075126944340029440
TheKouk;2018-12-16 19:58;204;206;"FYI: There will be no budget surplus in 2019-20 if iron ore price is $5 a tonne lower than forecast, wages 0.25% lower, nominal GDP growth 0.25% lower and employment growth 0.25% lower: Tiny forecast errors have a big impact on the budget in a $2 trillion economy #MYEFO";;;#MYEFO;"1074438698689646592";https://twitter.com/TheKouk/status/1074438698689646592
TheKouk;2018-12-16 19:52;55;39;"Table 3.7 of MYEFO documents is telling: From May Budget to now, impact on budget bottom line of: Policy decisions - reduced budget surpluses by $16.3 billion Parameter changes - (such as forecast errors for iron ore & coal price) added a staggering $30.4 bilious to the surpluses";;;;"1074437103696539649";https://twitter.com/TheKouk/status/1074437103696539649
JSPLCorporate;2018-12-13 01:05;110;150;"#DidYouKnow TRB Iron Ore Mines of JSPL is the only mines in India, irrespective of any mining sectors, to receive the coveted TPM Excellence Award by the Japan Institute of Plant Maintenance, Tokyo. #TRB #Mines #TPM #JIPM #OnlyOne #BuildingIndia pic.twitter.com/u4YkyVDhmu";;;#DidYouKnow #TRB #Mines #TPM #JIPM #OnlyOne #BuildingIndia;"1073066475043385344";https://twitter.com/JSPLCorporate/status/1073066475043385344
STUinSD;2018-12-11 13:02;10;43;"8. “Mining in Tanzania includes metals (gold, iron ore , nickel, copper, cobalt, silver), industrial minerals (diamond, tanzanite, ruby, garnet, limestone, soda ash, gypsum, salt, phosphate, gravel, sand, ….”";;;;"1072522103482662917";https://twitter.com/STUinSD/status/1072522103482662917
abubakarumer;2018-12-09 08:22;19;34;"Nandipur: established corruption case against baber awan as per SC verdict. Chiniot Iron ore : Established corruption case against Pervaiz Elahi as per LHC verdict. Why are they free ? pic.twitter.com/YHjP6bBxNp";;;;"1071726651267055616";https://twitter.com/abubakarumer/status/1071726651267055616
ibrahim_dalibi;2018-12-30 17:27;12;19;"Wen i Say GEJ is the Muz Clueless President in the history of earth” i mean it... 95% of Arms used by Terrorists in Nigeria wia smuggled During GEJ #Fact Argue with CG Custom; Iron Ore Hammid Ali @Ayourb @iameneji";;@Ayourb @iameneji;#Fact;"1079473995467104258";https://twitter.com/ibrahim_dalibi/status/1079473995467104258
Silodrome;2018-12-30 13:09;5;13;"Watch cars get build from raw iron ore to completed and rolling off the production line. Link: https:// silodrome.com/documentary-fo rd-river-rouge-plant/ … pic.twitter.com/VE6uuQ3wlf";;;;"1079409141511155712";https://twitter.com/Silodrome/status/1079409141511155712
RVAnalysis;2018-12-29 03:24;6;28;"Commodities Average 30D One Month ATM Implied Volatility has moved +2 standard Deviation but as yet EM currencies have not kept pace. One of them appear out of place Commodity Futures included WTI $ Cl _ Brent $ CO _ Gold $ GC _ Silver $ SI _ Copper $ HG _ & Iron Ore $ SCO _ #JointheDots pic.twitter.com/dvds6GrpDH";;;#JointheDots;"1078899648771682304";https://twitter.com/RVAnalysis/status/1078899648771682304
MinorMinerLSE;2018-12-28 10:44;12;21;"Some have yet to grasp the significance to #ZIOC that Peter Freyberg will head up #Glencore 's Industrial Mining as of Jan 2019. It was PF who bought #Zanaga , as head of Xstrata Coal, with the aim to form a 'meaningful #ironore business'. @Zanaga_ Iron_Ore https://www. proactiveinvestors.co.uk/LON:ZIOC/Zanag a-Iron-Ore-Company/rns/LSE20110208070015_010782524 … pic.twitter.com/KwCWQCi38d";;@Zanaga_;#ZIOC #Glencore #Zanaga #ironore;"1078647789842825216";https://twitter.com/MinorMinerLSE/status/1078647789842825216
gandha3195;2018-12-27 00:57;116;27;"The closure of iron ore #mining in #Goa since the last eight months has adversely impacted the state's economy. The resumption of the industry is necessary to save the state from facing an economic slowdown. #GoaMining #ThursdayThoughts @narendramodi @nitin_gadkari @NITIAayog";;@narendramodi @nitin_gadkari @NITIAayog;#mining #Goa #GoaMining #ThursdayThoughts;"1078137806109601799";https://twitter.com/gandha3195/status/1078137806109601799
kriksto1953;2018-12-26 20:11;18;24;"In Norway, companies drilling for North Sea oil pay a 78% tax rate on income, compared with a corporate tax rate of 28%. By contrast, the much-derided Minerals Resource Rent Tax placed a 22.5% “super profits” tax on coal and iron ore producers. #auspol";;;#auspol;"1078065783601655808";https://twitter.com/kriksto1953/status/1078065783601655808
johntilak;2018-12-24 13:27;11;17;"Rio Tinto is preparing for the IPO of its Canadian iron ore unit in early 2019, sources tell us. The mining giant plans to dual-list the $4B business in New York and Toronto. | @Reuters https:// reut.rs/2PVGeDT | with @ReutersJF @reutersBarbaraL @claradenina pic.twitter.com/kuTStSe7Yb";;@Reuters @ReutersJF @reutersBarbaraL @claradenina;;"1077239322070401027";https://twitter.com/johntilak/status/1077239322070401027
jnasev;2018-12-24 04:48;5;13;"Christmas hike in the Kall Valley (1/2): lots of charcoal platforms and traces of iron ore and shale mining. Beta-testing some new @HikeAndSeekApp #LiDAR routes. pic.twitter.com/nesDQIFVpo";;@HikeAndSeekApp;#LiDAR;"1077108841689632773";https://twitter.com/jnasev/status/1077108841689632773
LithiumWorld;2018-12-22 21:45;11;41;"HIGH quality #lithium hard rock mines are still hot imo #CHINA NOV #EV #battery production 8.4GWh UP 48% YOY with 183,000 EV's #CHINA YTD EV's 1.014 MILLION #CHINA NOV EV Passenger cars UP 260% YOY This is NOT an iron ore replay imo and future demand is being underestimated. pic.twitter.com/K4gwHQJ1iT";;;#lithium #CHINA #EV #battery #CHINA #CHINA;"1076639996738625538";https://twitter.com/LithiumWorld/status/1076639996738625538
BIAUSMarkets;2018-12-20 18:18;10;15;"Iron ore prices have suddenly surged (via @BIAUS ) https://www. businessinsider.com.au/iron-ore-price -china-property-market-restrictions-cewc-2018-12 … pic.twitter.com/DZgcpIjK6t";;@BIAUS;;"1075863090237849600";https://twitter.com/BIAUSMarkets/status/1075863090237849600
UPFR8TRN;2018-12-20 17:32;3;23;"a Alco RS-27 leads a loaded iron ore train south towards the dock at Agate Bay. Dossa Tunnel is a scene I created to apply for @nmraonline Achievement Program Scenery certificate. @QStationMedia @ApexPanthera @fremodul @WoodlandScenics @TCMRM @Ottergoose @nmmrclub pic.twitter.com/mVFh0IBiDC";;@nmraonline @QStationMedia @ApexPanthera @fremodul @WoodlandScenics @TCMRM @Ottergoose @nmmrclub;;"1075851425211707393";https://twitter.com/UPFR8TRN/status/1075851425211707393
larajay66;2018-12-17 19:39;7;16;"Can’t afford any more Libs ..haven’t you noticed they tripled the debt and have already spent the windfall that iron ore prices have given even though they haven’t even been received yet, just forecasted! Running out of assets to sell off too!";;;;"1074796338309607424";https://twitter.com/larajay66/status/1074796338309607424
SapteshSardesai;2018-12-17 04:40;68;21;"Immediate resumption of Goa Iron Ore mining is must for the overall economy. #GoaMining https:// twitter.com/CEO_SESA/statu s/1074564747138224130 …";;;#GoaMining;"1074570101968519169";https://twitter.com/SapteshSardesai/status/1074570101968519169
matthaggis666;2018-12-16 20:11;14;15;"Iron ore & coal prices have a massive impact on Govt. revenue, and it's disingenuous and misleading to claim extra revenue is a result of Govt. "economic management". #auspol";;;#auspol;"1074441992300462080";https://twitter.com/matthaggis666/status/1074441992300462080
HamiltonPort;2018-12-16 13:17;4;12;"She's carrying iron ore for @ArcelorMittal_D . We should see her in port tomorrow morning! #HamOnt #PortCity https:// twitter.com/PrescottAnchor /status/1074307990939934722 …";;@ArcelorMittal_D;#HamOnt #PortCity;"1074337771479805952";https://twitter.com/HamiltonPort/status/1074337771479805952
twtsitcom;2018-12-15 12:09;70;14;"#GoaMining The closure of iron ore mining in the state has rendered 2 lakh people jobless, increased banks’ non-performing assets and impacted state’s revenue";;;#GoaMining;"1073958281893347328";https://twitter.com/twtsitcom/status/1073958281893347328
NigerAPC;2018-12-14 12:50;15;15;"The FG at the weekend expressed excitement over a $600 million (N183 billion) investment in an integrated iron ore mining processing and steel production in Kagarko Local Government Area of Kaduna State by African Natural Resources and Mines Limited. https://www. thisdaylive.com/index.php/2018 /12/10/fg-excited-as-firm-invests-600m-in-iron-ore-mining-steel-production/ …";;;;"1073606120449683456";https://twitter.com/NigerAPC/status/1073606120449683456
MsTyma_;2018-12-14 12:25;16;8;"This is good, well done ⁦ @ZShamsuna ⁩ ||FG Excited as Firm Invests $600m in Iron Ore Mining, Steel Production - THISDAYLIVE https://www. thisdaylive.com/index.php/2018 /12/10/fg-excited-as-firm-invests-600m-in-iron-ore-mining-steel-production/ …";;@ZShamsuna;;"1073599817841029120";https://twitter.com/MsTyma_/status/1073599817841029120
Junior_Stock;2018-12-13 11:45;3;10;"Last week I had the chance to chat with Chad Wells of @AltiusMinerals . In the interview we discuss iron ore , lithium, lessons learned in the mining sector and much more. http://www. juniorstockreview.com/2018/12/07/con versation-chad-wells-vp-corporate-development-altius-minerals/ …";;@AltiusMinerals;;"1073227293122838528";https://twitter.com/Junior_Stock/status/1073227293122838528
MinorMinerLSE;2018-12-11 03:49;14;31;"Today's FT details the change of direction at #Glencore . An expansion into mining will be lead by Peter Freyberg who, in Xstrata days, lead their purchase of #Zanaga , the world's 5th largest and high grade #ironore deposit. Development news due any day. #ZIOC @Zanaga_ Iron_Ore pic.twitter.com/QpTcwcyge4";;@Zanaga_;#Glencore #Zanaga #ironore #ZIOC;"1072382733542981638";https://twitter.com/MinorMinerLSE/status/1072382733542981638
jhunjhunwala;2018-12-10 23:37;11;25;"Hard to believe - Janardhan Reddy's Daughter's wedding was more lavish and expensive than Ambani's daughter. Janardhan Reddy actually BUILT an entire freaking city on Palace Grounds in Bengaluru. The invitation alone had an LED Screen. Moral : Iron ore mining pays .";;;;"1072319463767314433";https://twitter.com/jhunjhunwala/status/1072319463767314433
follow_transnet;2018-12-10 08:20;15;51;"Transnet re-opens Iron Ore Export Channel for business two days earlier than scheduled! pic.twitter.com/2zdGpZDf2V";;;;"1072088604623675394";https://twitter.com/follow_transnet/status/1072088604623675394
JohanLorenzen;2018-12-10 04:29;14;20;"Three court judgments that have changed the face of mining: - @LHR_SA 's win in Maledu - Decision on full and informed in Xolobeni - Defeat of @AngloAmerican subsidiary Kumba Iron Ore 's urgent attempt to evict our clients at Dingleton https://www. moneyweb.co.za/mineweb/3-cour t-judgments-that-have-changed-the-face-of-mining-in-sa/?fbclid=IwAR2BD9J5LnjjVexqD8e9bMpQUPExu8omBFrB2pqXeoeulp6KbyxsTTjudso …";;@LHR_SA @AngloAmerican;;"1072030610347053056";https://twitter.com/JohanLorenzen/status/1072030610347053056
TZEmbassy;2018-12-10 02:56;18;25;"Tanzania is endowed with all sorts of minerals- ranging from metals minerals such as gold, iron ore , nickel,copper, cobalt, silver, or Industrial minerals such as diamond, gemstones,ruby, garnet,limestone and soda ash.We invite Chinese enteprises to invest in TZ-Angellah Kairuki pic.twitter.com/gq5f9TSTja";;;;"1072007001339641856";https://twitter.com/TZEmbassy/status/1072007001339641856
PremiumTimesng;2018-12-09 16:51;13;17;"Firm’s $600m investment in iron ore will boost Nigeria’s economy – Minister https:// goo.gl/U13jD8";;;;"1071854815234404353";https://twitter.com/PremiumTimesng/status/1071854815234404353
FauzKhalid;2018-12-09 05:44;29;22;"How are the locals in Taita Taveta County benefitting from the mining of iron ore there 56,000metric tonnes worth 700 million worth of taxes was reportedly impounded last week and released after high level intervention from a senior government official https://www. businessdailyafrica.com/news/Win-for-I ndian-firm-as-court-allows-iron-ore-export/539546-4884178-1364arh/index.html …";;;;"1071686938363604992";https://twitter.com/FauzKhalid/status/1071686938363604992
dlacalle_IA;2018-12-08 12:29;20;50;"China. Import growth 3% in November, slowest since October 2016 almost 5x lower than expected. Exports only rose 5.4%, almost half what consensus expected. Imports of iron ore fall for a second time.";;;;"1071426467664400384";https://twitter.com/dlacalle_IA/status/1071426467664400384
Reuters;2018-12-08 05:10;13;37;"China November iron ore imports fall on poor steel margins https:// reut.rs/2RDPNJm pic.twitter.com/eBTVAugPYl";;;;"1071316068835188736";https://twitter.com/Reuters/status/1071316068835188736
go4theHall;2018-12-06 18:18;11;25;"Demand increasing for high grade iron concentrate and pellets. Vale says shortage in supply ahead. Perfect storm as #zioc moves to production. @Zanaga_ Iron_Ore pic.twitter.com/6Auc1woKfq";;@Zanaga_;#zioc;"1070789670831878144";https://twitter.com/go4theHall/status/1070789670831878144
kangabella;2018-12-05 04:21;32;27;"Crosslandswas a foundation member of an iron ore lobby group – seeking concessions under an emissions trading scheme (ETS) - while Melissa Price was vice-president legal & business. #lobbyists #transparency #auspol #COP24 via @MichaelWestBiz https://www. michaelwest.com.au/people/revolvi ng-doors/melissa-price/ …";;@MichaelWestBiz;#lobbyists #transparency #auspol #COP24;"1070216656159272960";https://twitter.com/kangabella/status/1070216656159272960
nevso;2018-12-05 00:51;26;22;"Chris Richardson of Deloitte says Frydenberg is incorrect that Govt Policy is responsible for a budget surplus - in fact it is possible because of record prices for exports of coal and iron ore . Frydenberg’s plan is to continue to deceive. #auspol #qt";;;#auspol #qt;"1070163846491303939";https://twitter.com/nevso/status/1070163846491303939
KanchanGupta;2018-12-04 16:16;81;230;"The 'Iron Pillar' of Delhi. [We were smelting iron ore , doing innovative forge welding and had figured out rust-proofing wrought iron way before others thought of it.] https:// twitter.com/dhume/status/1 069833045186879489 …";;;;"1070034125854253056";https://twitter.com/KanchanGupta/status/1070034125854253056
StatsSA;2018-12-04 06:32;38;9;"Primary sector contracted by 5,4% in Q3:2018 q/q driven by decreased #mining production in platinum group metals, iron ore , gold, copper & nickel. #Agriculture up by 6,5% in Q3:2018 q/q. Q3:2018 #GDP =+2,2% q/q #StatsSA pic.twitter.com/YgJjxyroVd";;;#mining #Agriculture #GDP #StatsSA;"1069887221736632320";https://twitter.com/StatsSA/status/1069887221736632320
LesStonehouse;2018-12-03 22:42;43;60;"Stock markets gone down 5% this year so far .. house prices going down rapidly. iron ore prices dropping. Businesses and retail shops closing... we never had it so good .. how's it going for you? #auspol @LiberalAus #vote https:// twitter.com/LesStonehouse/ status/1069727236821934081 …";;@LiberalAus;#auspol #vote;"1069768981555236864";https://twitter.com/LesStonehouse/status/1069768981555236864
albatrossAnky;2018-12-03 06:09;10;58;"Commodities and cyclicals don't make money? In 2000, JSW Steel had Mcap of Rs 500 crore. Since then, its market cap has risen 130 times, despite having no captive iron ore and coking coal mines. Meanwhile, Essar, Bhushan, and Monnet Ispat failed. Bottom up investing works,!";;;;"1069518887107117056";https://twitter.com/albatrossAnky/status/1069518887107117056
sergiosanita;2018-12-02 22:04;12;72;"Será que $VALE3 sobe amanhã? Abertura Iron Ore pic.twitter.com/ECSQFkuI4s";;;;"1069396965358739457";https://twitter.com/sergiosanita/status/1069396965358739457
YuanTalks;2018-12-02 22:04;68;109;"#China ’s #Commodity futures market opens sharply higher. Coke +7% Coking coal +6.5% Steel rabar +6.3% Iron Ore +5.4% pic.twitter.com/W0s72AOAuT";;;#China #Commodity;"1069396900535689216";https://twitter.com/YuanTalks/status/1069396900535689216
cobbo3;2018-12-02 11:01;39;67;"This Mauritanian iron ore train has been OPERATING SINCE 1963, covering its 704Kms journey across the Sahara Desert from Nouadhibou, on the coast, to Zouérat, in the centre of the Sahel nation in about 19 hours – not counting waiting time! http://www. atlasobscura.com/places/maurita nias-iron-ore-train …";;;;"1069230107171192834";https://twitter.com/cobbo3/status/1069230107171192834
TheAAF;2018-12-01 14:32;28;116;"The colors of Birmingham Iron = iron ore , coal + flux #JoinTheAlliance pic.twitter.com/23Q9UVgd27";;;#JoinTheAlliance;"1068920663472250881";https://twitter.com/TheAAF/status/1068920663472250881
LesStonehouse;2018-11-30 17:59;40;68;"Iron ore going down again . Stock market going down . house prices crashing down people spending less. unemployment slowly creeping up again. LIBS would be lucky finding the money early next year to fight a recession their promises are fantasy shit #auspol";;;#auspol;"1068610603315486720";https://twitter.com/LesStonehouse/status/1068610603315486720
InterlakeSSCo;2018-11-30 16:31;21;60;"Happy #FreighterFriday ! Great head-on bow shot of our Mesabi Miner as she departed Duluth last week with a bellyful of iron ore . #105feetwide #1004feetlong #60000tonsofcargo #shippingmatters pic.twitter.com/BuIzRfUkS8";;;#FreighterFriday #105feetwide #1004feetlong #60000tonsofcargo #shippingmatters;"1068588272019038213";https://twitter.com/InterlakeSSCo/status/1068588272019038213
EMgist;2018-11-29 22:33;20;32;"China Nov steel industry PMI falls to 45.2 (prior 52.1). New orders 35.4 (prior 52.3) Cmdty Iron ore pic.twitter.com/tILy77CWEs";;;;"1068317144805343238";https://twitter.com/EMgist/status/1068317144805343238
zittokabwe;2018-11-29 16:58;8;84;"I am not looking at power generation. I am looking at the angle to basic industry, iron ore mining, steel making and other products and whole value chain. Vanadium extraction, Titanium pentoxide. 1m tons of iron ore give 80K tons of Vanadium at the price of 50K per ton? THINK BOY";;;;"1068232683258552321";https://twitter.com/zittokabwe/status/1068232683258552321
TheAAF;2018-11-29 15:22;13;57;"The colors of @AafIron are inspired by the 3 elements used to make steel: iron ore , coal + flux. https:// bit.ly/2BDi2Cc #ForgeOn #JoinTheAlliance pic.twitter.com/3FOI1w2Wa2";;@AafIron;#ForgeOn #JoinTheAlliance;"1068208623724056576";https://twitter.com/TheAAF/status/1068208623724056576
XFLGermany;2018-11-29 08:34;0;0;"Bedeutung der Teamfarben Dunkel- & Hellgrau sowie schwarz, die Farben stehen für die 3 Elemente um Stahl herzustellen ( iron ore , coal & flux)";;;;"1068105939188948992";https://twitter.com/XFLGermany/status/1068105939188948992
aafiron;2018-11-28 17:57;17;119;""The colors of Birmingham Iron are black, dark grey, and light grey, derived from the three elements used to make steel, namely: iron ore , coal, and flux." #ForgeOn https:// twitter.com/TheAAF/status/ 1067882869350051840 …";;;#ForgeOn;"1067885108517052416";https://twitter.com/aafiron/status/1067885108517052416
RahulGuptaIND_;2018-11-28 12:37;80;18;"A few more scams under UPA govt : 17. Bomber stock exchange fraud 18. Money laundering worth ₹ 4,000 cr. 19. Vyapam scam 20. The Barak missile scam 21. Hide & seek in Coalgate scam 22. Iron ore mining scam And many more (3/3)";;;;"1067804620406190080";https://twitter.com/RahulGuptaIND_/status/1067804620406190080
stocknewstimes;2018-11-28 04:41;0;0;"Contrasting Alderon Iron Ore (AXXDF) and Pretium Resources (PVG) https://www. thestockobserver.com/2018/11/28/con trasting-alderon-iron-ore-axxdf-and-pretium-resources-pvg.html …";;;;"1067684883764576256";https://twitter.com/stocknewstimes/status/1067684883764576256
YvonneJJones;2018-11-27 14:25;11;26;"46% of Canada’s Iron Ore exports are produced in Labrador #MiningMecca #AStrongNorth Tacora @PremierofNL Ty for your partnership-commitment pic.twitter.com/YyUhtR3z6V";;@PremierofNL;#MiningMecca #AStrongNorth;"1067469555201712130";https://twitter.com/YvonneJJones/status/1067469555201712130
SoberLook;2018-11-26 23:22;38;44;"Chart: Iron ore futures in China - pic.twitter.com/odoXovGK2r";;;;"1067242250596421632";https://twitter.com/SoberLook/status/1067242250596421632
hbredda;2018-11-26 15:54;18;206;"Td bem q te o assunto de China, oil, iron ore , mas o Real apanha 2,0% do Euro, 1,1% do Peso Mexicano, 1,7% do Rand Sul-africano, 2,7% da Lira Turca, 2% do Dólar Australiano, 1,8% da Rupia Indiana, apanha 0,5% do Rublo, 2% da moeda Tailandesa... Cheiro de stop dos multimercados.";;;;"1067129382622375936";https://twitter.com/hbredda/status/1067129382622375936
Toddperrin;2018-11-26 15:17;10;47;"Average tourist arriving by air to NL spends $1818 https://www. tcii.gov.nl.ca/Tourism/touris m_research/pdf/Vacation_Visitor_Profile.pdf … Air traveller - $10.30/lb avg. Capelin - 0.24/lb Cod - 0.75/lb Crab - < $5 Shrimp - $1.70/lb Nickel - $6.38/lb Iron ore - 0.03/lb Brent crude - 0.20/lb @VOCMOpenline @bobhallett @GeorgeMurphyOil";;@VOCMOpenline @bobhallett @GeorgeMurphyOil;;"1067120066234368000";https://twitter.com/Toddperrin/status/1067120066234368000
sunchartist;2018-11-25 22:44;59;96;"Not so nice morning for China Industrial Commodities. OIl -5% Limit Down Iron Ore -6% Limit Down Steel Rebar -2.41% Zinc -2.28% PTA -3.45% Cole -3.27% Coking Coal -2.55% Therman Coal -1.07%";;;;"1066870387156312064";https://twitter.com/sunchartist/status/1066870387156312064
simonting;2018-11-25 22:21;27;42;"DCE Iron Ore LIMIT DOWN -6%.";;;;"1066864378765443072";https://twitter.com/simonting/status/1066864378765443072
knausc;2018-11-25 19:51;99;90;"Major parties failed to declare donations from: 1) arms manufacturer seeking lucrative defence contracts 2) iron ore miner vying for access to environmentally sensitive land 3) car leasing industry seeking continued tax breaks #auspol | with @nickevershed https://www. theguardian.com/australia-news /2018/nov/26/major-parties-failed-to-declare-corporate-donations-electoral-commission-finds?CMP=share_btn_tw …";;@nickevershed;#auspol;"1066826804168548352";https://twitter.com/knausc/status/1066826804168548352
chigrl;2018-11-24 13:43;47;82;"#IronOre >>Chinese steel mill profits have collapsed, and iron ore prices could be next https://www. businessinsider.com.au/china-economy- steel-industry-iron-ore-2018-11 …";;;#IronOre;"1066371662898171904";https://twitter.com/chigrl/status/1066371662898171904
mitalisaran;2018-11-23 09:24;732;1014;"CM Shivraj Singh Chouhan ordered then Congress MLA Sanjay Pathak's iron ore mine to be classified as forestland. When Pathak joined the BJP, Chouhan did a U-turn and reclassified the site as ‘revenue land’. https://www. business-standard.com/article/econom y-policy/how-shivraj-singh-chouhan-aided-minister-sanjay-pathak-s-mining-business-118112300644_1.html?code=ZzhZMEVEVngreWZ6NEt3NERnTFd2dUxjbHkzU0NmcVF6SWUrNGNzdGxKQT0%3D#.W_fwQjXQ9Mc.twitter …";;;#;"1065944176150360064";https://twitter.com/mitalisaran/status/1065944176150360064
jhunjhunwala;2018-11-20 08:17;41;90;"Deepika & Ranveer had to go to an Italian City in the middle of a lake to get married. Janardhan Reddy built a whole city with lakes and Vijayanagara castles on Bengaluru Palace Grounds for his daughter's wedding. Moral of the Story : Cinema pays. Iron Ore mining pays better.";;;;"1064840091636563968";https://twitter.com/jhunjhunwala/status/1064840091636563968
ojessen;2018-11-15 19:14;7;183;"Do these people understand how people smelted iron ore for the first couple of thousand years?";;;;"1063193430946430976";https://twitter.com/ojessen/status/1063193430946430976
Zanaga_Iron_Ore;2018-11-12 13:02;17;64;"Recent test run of our high grade Zanaga hematite pellets using cold pelletisation. Extremely hard and high fe grade #ZIOC #zanagairon pic.twitter.com/nSmqfFR6w5";;;#ZIOC #zanagairon;"1062012892852207616";https://twitter.com/Zanaga_Iron_Ore/status/1062012892852207616
business;2018-11-12 03:28;3;14;"Two rail crashes don't spell disaster in Australia's iron ore outback https:// bloom.bg/2DAbcjc";;;;"1061868227792384002";https://twitter.com/business/status/1061868227792384002
